FMID,Website,Facebook,Twitter,Youtube,OtherMedia
1004781,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,,,,http://www.goldeneaglerv.com
1018573,http://morgan.osu.edu,"Morgan County Farmers Market",,,
1018314,,"morgan county farmers market",,,
1018317,,"morgan county farmers market",,,
1012640,,https://www.facebook.com/Morgan-CountyDecatur-Farmers-Market-174610319238067,,,
1002744,http://www.cafarmersmkts.com/markets/category/morgan-hill,https://www.facebook.com/MHFarmersMkt,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/
1006775,http://www.morganloghouse.org/marketl,,,,
1006199,http://www.cityofchicago.org/specialevents,,,,
1002796,http://www.morgansgrovemarket.com,https://www.facebook.com/morgansgrovemarket,,,
1001703,http://www.downtownmorganton.com/index.php/farmers-markets,,,,
1012560,http://www.downtownmorganton.com/index.php/shop/farmers-markets,www.facebook.com/morgantonfarmersmarket,,,
1002844,http://www.morgantownfarmers.org/,https://www.facebook.com/MorgantownFarmersMarket,https://twitter.com/MorgantownMkt,http://www.youtube.com/user/Morgantownmkt,http://pinterest.com/morgantownmkt
1002845,http://www.morgantownfarmers.org/,https://www.facebook.com/MorgantownFarmersMarket,https://twitter.com/MorgantownMkt,http://www.youtube.com/user/Morgantownmkt,http://pinterest.com/morgantownmkt/
1010263,http://www.morninsunshinefarm.com,https://www.facebook.com/morninsunshine.farm.5,,,
1004968,http://www.morningsidemarket.com,,,,
1009670,,https://www.facebook.com/morrillnebraskafarmersmarket,,,
1011412,http://www.morrisareafarmersmarket.com,"Morris Area Farmers Market ",,,
1012166,http://MorrisWinterFarmersMarket.com,https://www.facebook.com/MorrisCountyWinterFarmersMarket/,https://twitter.com/FoodshedNJ,,
1010685,http://www.morrisplainsboro.org,,,,
1009033,http://www.morrisonfarmersmarket.com,https://www.facebook.com/morrisonfarmersmarket,,,
1003472,http://www.morristown-nj.org,,,,
1009872,http://www.crossroadspartnership.com,https://www.facebook.com/CrossroadsDowntownPartnership,https://twitter.com/CrossroadsDowntown,,
1012798,,"Morrisville farmers and Artisan markets ",,,
1001891,http://www.morrobay.org,,,,
1011000,http://mgfarmersmarket.com/,https://www.facebook.com/MGFarmersMarket,https://twitter.com/mgfarmersmarket,https://www.youtube.com/user/MortonGroveMarket,http://www.yelp.com/biz/morton-grove-farmers-market-morton-grove
1010410,http://www.centralfarmmarkets.com,www.facebook.com/CentralFarmMarkets,@CentralFarmMKTs,,http://dishingthedirtblog.wordpress.com/
1018926,http://www.ci.moscow.id.us/197/Farmers-Market,https://www.facebook.com/MoscowFarmersMarket/,https://twitter.com/mosfarmersmkt,,
1001206,,https://www.facebook.com/pages/Moscow-Food-Coop-Tuesday-Growers-Market/107124975993233?ref=hl,,,
1012078,,https://www.facebook.com/Mosier-Farmers-Market-136907079719940/,,,
1005559,http://www.mosineechamber.org,,,,
1008622,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=279,,,,
1007236,http://www.mountairymainstreet.org,https://www.facebook.com/pages/Mount-Airy-Farmers-Market/143159585754623,,,
1010025,,https://www.facebook.com/pages/Surry-County-Farmers-Market/,,,
1005499,http://www.mtcarrollil.org,,,,
1004494,http://www.mountclemensfarmersmarket.com,https://www.facebook.com/pages/Mount-Clemens-Farmers-Market/105767222777622,,,
1012274,http://mountclemensfarmersmarket@gmail.com,https://www.facebook.com/Mount-Clemens-Farmers-Market-105767222777622/,,,
1006205,http://www.harvesthomefm.org,,,,
1004304,http://www.homegrownmountholly.com,https://www.facebook.com/pages/Mount-Holly-Farmers-Market/,,,
1018991,http://www.mounthopefarm.org,https://www.facebook.com/mounthopefarm,,,
1005584,http://www.mjfarmersmarket.com,www.facebook/mjfarmersmarket,https://twitter.com/MJFarmersMarket,,
1005044,http://www.msmj.org,,,,
1009366,,https://www.facebook.com/MtKiscoFarmersMarket,,,
1004717,http://www.comeonovermp.com/index.aspx?NID=110,https://www.facebook.com/MountPleasantFarmersMarket,,,
1018995,http://MtPFM.org,facebook.com/MtPFarMar,twitter.com/mtpfarmermarket,,
1005649,http://www.mountrainierfarmersmarket.com,https://www.facebook.com/pages/Mount-Rainier-Farmers-Market/115547915123338,,,
1000073,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1002673,,https://www.facebook.com/mtvernonfarmersmarket,,,
1010276,,https://www.facebook.com/mountvernontxfarmersmarket?ref=hl,,,
1012161,http://mountvernonfarmersmarket.org,www.facebook.com/mountvernonwafarmersmarket,https://twitter.com/FarmMarketMV,,www.instagram.com/explore/locations/96519118/
1004370,,https://www.facebook.com/mountvernontxfarmersmarket?fref=ts,,,
1008623,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=614,,,,
1005390,http://www.cmvny.com,,,,
1006701,http://www.mountaingrowersassociation.webs.com/,,,,
1000585,http://www.MountainFresh.org,https://www.facebook.com/mountainfreshfarmersmarket,,,
1001006,,https://www.facebook.com/mountaingrovefarmersmarket,,,
1005020,http://www.mtnlakesmarket.com,,,,
1002745,http://www.cafarmersmkts.com/markets/category/mountain-view,https://www.Facebook.com/MVFarmersMkt,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/
1008624,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=616,,,,
1011858,http://anchoragelandtrust.org/mountain-view-farmers-market/,http://facebook.com/mvakfarmersmarket,,,
1010474,,"Mountainar Farm & Garden Market",,,Facebook
1010822,http://www.mountaintradersmarket.com,www.facebook.com/AKmountaintraders,,,
1009318,http://www.mrcfarmersmarket.org/,https://www.facebook.com/MRCFarmersMarket,,,
1009549,,https://www.facebook.com/pages/Mount-Gilead-Farmers-Market/357066631010759,,,
1006492,http://www.mtlaurel.com,,,,
1002818,http://www.MtLebanonLionsFarmersMarket.com,https://www.facebook.com/groups/MtLebanonLions,,,
1008464,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/Mt-Airy-Farmers-Market-115303871848990/?fref=ts,https://twitter.com/FarmtoCity,,
1009324,http://www.mountairymainstreet.org/,,,,
1011288,http://mthorebfarmersmarket.com,https://www.facebook.com/pages/Mount-Horeb-Farmers-Market/116716985027651,,,
1010072,http://www.cityofmtjuliet.org/mtjulietfarmersmarket.cfm,https://www.facebook.com/MtJulietFarmersMarket,,,
1008110,http://www.HerbanFarmersMarket.org,https://www.facebook.com/HERBanFarmersMarket,https://twitter.com/HERBanFarmMarkt,,"Instagram--> HerbanFarmersMarket"
1012461,,"Mt. Pleasant, Iowa Farmers Market",,,
1009673,http://www.mt-pleasant.org/farmersmarket,https://www.facebook.com/mpfarmersmarket,,http://www.youtube.com/user/MtPleasantMI,
1009052,http://www.mt-pleasant.org/farmersmarket,https://www.facebook.com/mpfarmersmarket,,http://www.youtube.com/user/MtPleasantMI,
1005092,http://www.mtshastafarmersmarket.com,,,,
1005273,http://www.mttomfarmersmarket.com,,,,
1003251,http://www3.ag.purdue.edu/counties/posey/Pages/MtVernonFarmers%27Market.aspx,https://www.facebook.com/pages/Mt-Vernon-Farmers-Market-in-SW-Indiana/111089392250491,,,
1002533,http://www.mukilteofarmersmarket.org,,,,
1008203,http://www.mukwonagochamber.org,https://www.facebook.com/pages/Mukwonago-Area-Farmers-Market,,,
1010316,http://www.mulberrymarket.org,https://www.facebook.com/MulberryStreetMarket,,,https://www.instagram.com/mulberry_market/
1000050,,https://www.facebook.com/mulberrystreetmarket,,,
1012725,http://muldoonfarmersmarket.org,http://www.facebook.com/muldoonfarmersmarket,http://twitter.com/MuldoonFarmers,,
1018924,,https://www.facebook.com/groups/1627047027524961/,,,
1004283,http://www.mundelein.org/farmers_market,www.facebook.com/MundeleinMarket,https://twitter.com/MundeleinMarket,,
1018931,,MunisingMarket,,,
1009969,http://munroefallsfarmersmarket.weebly.com/,https://www.facebook.com/MunroeFallsFarmersMarket,,,
1009024,http://www.munster.org/department/division.php?fDD=6-177,https://www.facebook.com/munster.parks1,,,
1010048,http://www.murphysboro.com/index.php?option=com_k2&view=item&layout=item&id=140&Itemid=360,https://www.facebook.com/MurphysboroFarmersMarket,,,
1002615,http://www.utfb.fb.org,,,,
1001319,http://www.myfarmersmarkets.com,https://www.facebook.com/murrietafarmersmarket,,,Facebook
1003190,,https://www.facebook.com/MuscatineAreaFarmersMarket/,,,
1003189,,https://www.facebook.com/MuscatineAreaFarmersMarket/,,,
1005497,http://www.muscootfarm.org,https://www.facebook.com/pages/Muscoot-Farm/102866336419232,,,
1018849,http://www.muskegonfarmersmarket.com/,https://www.facebook.com/MuskegonFarmersMarket/,,,
1000649,http://www.mustangcommunitygarden.org/about_FM.html,,,,
1010766,http://www.myfarmersmart.com,www.facebook.com/myfarmersmart,,,
1018903,https://www.facebook.com/MyMatanuskaMarketplace/?ref=bookmarks,https://www.facebook.com/MyMatanuskaMarketplace/?ref=bookmarks,,,
1018801,http://www.myersvillefarmersmarket.com,http://www.facebook.com/myersvillefarmersmarket,,,http://www.instagram.com/myersvillefarmersmarket
1005247,http://www.cityofmyrtlebeach.com,,,,
1011294,http://nacogdochesfarmersmarket.com,nacogdochesfarmersmarket,,,
1005540,http://www.nampafarmersmarket.com,https://www.facebook.com/nampa.farmersmarket,,,
1011535,http://www.napafarmersmarket.org,www.facebook.com/NapaFarmersMarket?fref=ts&ref=br_tf,,,"@NapaFARMERSMKT -Instagram"
1000609,http://www.nashvillechamber@sbcglobal.net,,,,
1002146,http://www.geocities.com/farmnashville,,,,
1002147,http://www.geocities.com/farmnashville,,,,
1002144,http://www.geocities.com./farmnsahville,,,,
1002145,http://www.geocities.com/farmnashville,,,,
1018635,,https://www.facebook.com/NashvilleFarmersMarketNashvilleIndiana/,,,
1012077,http://www.natickfarmersmarekt.com,natickfarmersmarket,,,
1008392,http://www.natickfarmersmarket.com,https://www.facebook.com/pages/Natick-Farmers-Market/145649782172301,,,
1002410,http://www.nationalwomeninag.com,,,,
1011979,,,nchfarmmarket,,
1004877,http://www.everyonesharvest.org,https://www.facebook.com/EveryonesHarvest,,,
1003710,http://www.California-Grown.com,,,,
1009467,http://www.nlfmarket.webs.com/,,,,
1009313,http://www.localharvest.org/navasota-farmers-market-M59065,,,,
1005026,,https://www.facebook.com/NazarethFarmersMarketOnTheSquare,,,
1005074,http://www.downtownnewark.com,,,,
1009953,http://ndsbarbertonevents.com,,,,
1000625,http://www.NebraskaCity.com,,,,
1018702,http://www.needhamfarmersmarket.org,https://www.facebook.com/NeedhamFarmersMarket/,,,
1006641,http://www.neenah.org,"Future Neenah Farmers Market",,,
1018844,,https://www.facebook.com/HeirloomFarmersHaughton/?fref=ts&ref=br_tf,,,
1008453,"http://www.nhclx.org ",www.facebook.com/nhfarmersmarket,,,
1006327,http://www.nelsonfarmersmarket.com,https://www.facebook.com/pages/Nelson-Farmers-Market-Nellysford-VA/196017627093928?ref=hl,,,
1010357,,https://www.facebook.com/NelsonvilleFarmersMarket,,,
1001667,http://www.ligreenmarket.org,,,,
1001505,,https://www.facebook.com/RedMillGreenMarket,,,
1012148,http://neskowinfarmersmarket.com,https://www.facebook.com/NeskowinFarmersMarket/,,,
1007768,http://www.netcong.org/,,,,
1019470,https://www.farmfreshri.org/,https://www.facebook.com/Neutaconkanut-Park-Farmers-Market-1716374635323189/,https://twitter.com/FarmFreshRI?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,
1011093,http://www.thegrowersmarket.com,www.facebook.com/NevadaCountyGrowersMarket,,,
1011095,http://www.thegrowersmarket.com,www.facebook.com/NevadaCountyGrowersMarket,,,
1011094,http://www.thegrowersmarket.com,www.facebook.com/NevadaCountyGrowersMarket,,,
1003891,http://www.ncfarmersmarket.org,,,,
1005489,http://www.newalbanyfarmersmarket.com,https://www.facebook.com/pages/New-Albany-Farmers-Market/217753735295,,,
1005527,http://www.healthynewalbany.org,https://www.facebook.com/nafarmersmarket,,,www.healthynewalbany.org
1007282,http://www.newamsterdammarket.org,,,,
1012235,http://www.newbaltimorefarmersmarket.com,https://www.facebook.com/New-Baltimore-Farmers-Market-Fan-Page-298736159230/,,,"Instagram: nb_farmers_market"
1012739,https://coastalfoodshed.org/,https://www.facebook.com/massinmotionnewbedford/,,,
1012738,https://coastalfoodshed.org/,https://www.facebook.com/massinmotionnewbedford/,,,
1019348,https://coastalfoodshed.org/,https://www.facebook.com/newbedfordfarmersmarket/,,,
1012737,https://coastalfoodshed.org/,https://www.facebook.com/massinmotionnewbedford/,,,
1006535,,https://www.facebook.com/pages/New-Berlin-Farmers-Market/140839852645248,,,
1003309,http://www.newbernfarmersmarket.org,,,,
1000930,http://www.nbfarmersmarket.com,,,,
1004238,http://www.nbcfarmersmarket.com,,,,
1000055,http://www.newcanaanfarmersmarket.net,https://www.facebook.com/NewCanaanFarmersMarket,,,
1011296,http://buyclarkcounty.com/market/,https://www.facebook.com/NewCarlisleFarmersMarket,@BuyClarkCounty,,
1004705,http://www.unccrc.org,https://www.facebook.com/pages/New-Cassel-Farmers-Market/138769932883107,,http://m.youtube.com/#/watch?v=XMj38RapJrM&desktop_uri=%2Fwatch%3Fv%3DXMj38RapJrM,
1018460,http://www.villagegardens.org/farmers-market/,https://www.facebook.com/Village-Gardens-Janus-Youth-Programs-131053303584040/,,,
1005758,http://www.newdurhamfarmersmarket.com,"New Durham Farmers Market ",,,Facebook
1010860,,"New Freedom Farmers Market",,,
1000701,http://www.newgardengrowers.com,,,,
1019227,,https://www.facebook.com/newglarusfarmersmarket/,,,https://www.instagram.com/newglarusfarmersmarket/
1005199,http://www.newgloucestergardens.com/community-market.html,,,,
1002787,,https://www.facebook.com/pages/New-Harvest-Park-Farmers-Market/133230580066187,,,
1005939,http://cityseed.org/downtown/,https://www.facebook.com/cityseed,@CitySeedNH,,"instagram: @cityseedhaven "
1007826,http://www.upperstatestreet.org,,,,
1016890,http://www.newhavenparksandrec.com/events/,https://www.facebook.com/NewHavenFarmersMarket/,,,
1008638,http://www.riverfrontsociety.com/farmersmarket.html,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=225
1005991,http://newhighlandbaptist.org/farmers-market/,https://www.facebook.com/#!/NHBCFarmersMarket,,,https://www.instagram.com/nhbcfarmersmarket/
1000298,http://www.newhopemarket.org,https://www.facebook.com/newhopefarmersmarket,,,
1010526,http://www.downtowngreenbay.com,"Downtown Green Bay",@downtownGB,DowntownGB,
1000495,http://www.newlenox.net,https://www.facebook.com/pages/Village-of-New-Lenox-Illinois/106689992719003,,,
1002588,http://www.newlondonfieldofgreens.org,,,,
1002589,http://www.newlondonfieldofgreens.org,,,,
1008083,http://www.newlondonfieldofgreens.org,,,,
1012708,http://www.newmorningfarm.net,"New Morning Farm",@NewMorningFarm,,"Twitter - @newmorningfarm"
1012707,http://www.newmorningfarm.net,"New Morning Farm",@NewMorningFarm,,"Twitter - @newmorningfarm"
1012703,http://www.newmorningfarm.net,"New Morning Farm",@NewMorningFarm,,"Instagram - @newmorningfarm"
1003929,,https://www.facebook.com/CopakeFarmersMarket,,,
1009497,,https://www.facebook.com/NewPragueFarmersMarket,,,
1003155,http://www.npbpa.com,,,,
1010772,,https://www.facebook.com/pages/New-Smyrna-Beach-Farmers-Market/512029842223641,,,
1009526,http://www.nwfarmersmarket.org/,https://www.facebook.com/nwfarmersmarket,,,
1000083,http://www.grownyc.org,https://www.facebook.com/bronxgreenmarkets,,,
1012536,https://www.agriculturalinstitute.org/directory/listing-details/newark-market,https://www.facebook.com/Newark-Farmers-Market-167753743427328/?fref=ts,,,
1003755,,https://www.facebook.com/newarkfarmersmarket,,,
1000292,,https://www.facebook.com/newarkvalleyfarmersmarket,,,
1003592,http://www.rivercountrychamber.com,,,,
1009540,http://www.newbergdowntown.org/newberg-farmers-market/,https://www.facebook.com/newbergdowntownpage,,,
1004568,,www.facebook.com/#!/pages/Newberry-Farmers-Market/216024391744237,,,
1001596,http://www.newberrymainstreet.com,https://www.facebook.com/NewberryFarmersMarket,,,
1000908,http://www.downingpark.org,,,,
1005046,http://www.newcastleok.org/farmersmarket,,,,
1009192,http://www.newellfarmersmarket.com/,,,,
1009916,,https://www.facebook.com/pages/Newfield-Farmer-and-Artisan-Market/185239121520964,,,
1012044,,https://www.facebook.com/Newmarketfarmersmarket,,,
1007262,,https://www.facebook.com/NewmarketFarmersMarket,,,
1019240,http://www.farmermark.com/newportbeach,https://www.facebook.com/newportbeachFM,,,
1009914,http://www.newportfarmersmarket.org,https://www.facebook.com/pages/Newport-Farmers-Market/117682191581005,,,
1007320,http://www.NewportBuyLocal.com,,,,
1004833,http://www.nnparks.com/parks_farmersmarket2.php,,,,
1010098,,https://www.facebook.com/NewportVermontFarmersMarket?fref=ts,,,
1009990,,https://www.facebook.com/NewtonCountyFarmersMarket,,,
1009991,,https://www.facebook.com/NewtonCountyFarmersMarket,,,
1003043,http://www.newtonma.gov/gov/parks/programs/farmers/default.asp,https://www.facebook.com/pages/Newton-Farmers-Market/,,,
1019294,,"Nicholasville Farmers Market",,,
1003208,,https://www.facebook.com/NilesFarmsMarket,,,"TOWN OF NILES WEB"
1004468,http://www.NilesFrenchMarket.com,,,,
1001412,http://www.nipomofarmersmarket.com,,,,
1004527,http://www.niwotfarmersmarket.com,,,,
1011238,http://www.noviewfarm.com,https://www.facebook.com/NoViewFarmCOOP,,,
1004773,http://www.FarmersMarketsNM.org,https://www.facebook.com/nobhillgrowersmarket?fref=ts,,,
