FMID,MarketName,street,city,County,State,zip,x,y
1003533,"Nunda Farmers Market","On The Square At The Intersection Of Rtes 408 & 436",Nunda,Livingston,"New York",,-77.9425,42.5795
1019127,"Nutley Farmers Market","537 Franklin Avenue",Nutley,Essex,"New Jersey",07110,-74.154584,40.824341
1012238,"Nyack Farmers Market","Main Street Parking Lot- Downtown Nyack",Nyack,Rockland,"New York",10960,-73.92035,41.091089
1012244,"Nyack Indoor Winter Farmers' Market","Nyack Center- 58 Depew Avenue",Nyack,Rockland,"New York",10960,-73.9190023,41.0894236
1002210,"O Grows Farmers Market","1103 Glenn Street",Opelika,Lee,Alabama,36801,-85.373554,32.641778
1005093,"Oak Forest Park District Farmer's Market","4850 W 159th St","Oak Forest",Cook,Illinois,60452,-87.737355,41.603962
1002103,"Oak Grove Neighborhood Market","433 Haskell Avenue","Kansas City",Wyandotte,Kansas,66101,-94.620731,39.132675
1009358,"Oak Harbor Farmer's Market","161 West Water Street(downtown Oak Harbor)","Oak Harbor",,Ohio,43449,-83.1468,41.5073
1018560,"Oak Harbor Farmers Market","Ws Hwy 20, Next To Visitor Center","Oak Harbor",Island,Washington,98277,-122.647637,48.302612
1004153,"Oak Lawn Farmers Market","9446 South Raymond Avenue","Oak Lawn",Cook,Illinois,60453,-87.751487,41.720903
1019488,"Oak Marr","3200 Jermantown Road",Oakton,Fairfax,Virginia,22124,-77.302226,38.889444
1006869,"Oak Park Farmers Market","3500 5th Avenue",Sacramento,Sacramento,California,95817,-121.4699,38.54865
1003749,"Oak Park Farmers' Market","460 Lake St","Oak Park",Cook,Illinois,60302,-87.786786,41.888751
1012463,"Oak Ridge Farmers Market","Jackson Square","Oak Ridge",Anderson,Tennessee,37830,-84.2401994,36.0248008
1018829,"Oak Square Farmers Market","640 Washington Street",Brighton,Suffolk,Massachusetts,02135,-71.1691939,42.3506821
1010496,"Oakboro Farmers Market","128 Aquadale Road",Oakboro,Stanly,"North Carolina",28129,-80.3232143,35.2225724
1019223,"Oakcrest Farmers Market","1300 Capitol Heights Blvd","Capitol Heights","Prince George's",Maryland,20743,-76.9185759,38.8708398
1000907,"Oakdale Certified Farmers Market","100 North 3rd Avenue",Oakdale,Stanislaus,California,,-120.848,37.7663
1006443,"Oakdale Farmers Market","Hershey's Visitor Center",Modesto,Stanislaus,California,95353,-120.815,37.7761
1006507,"Oakdale Farmers Market","Oakdale Parks & Recreation Department",Oakdale,,Minnesota,55128,-92.9649,44.963
1001215,"Oakhurst Farm Farmers Market","19706 Ga Hwy 219","West Point",Harris,Georgia,31833,-85.0357572,32.8644859
1005653,"Oakhurst Wild Wonderful Farmers Market","Hwy. 41, 41 & Hogden Hill",Oakhurst,Madera,California,93644,-119.649,37.328
1009061,"Oakland Avenue Farmers Market","9352 Oakland Avenue",Detroit,Wayne,Michigan,48211,-83.0773111,42.3929684
1004703,"Oakland Community Food Market","4173 Macarthur Blvd .",Oakland,Alameda,California,,-122.196,37.7887
1009062,"Oakland County Market","2350 Pontiac Lake Road",Waterford,Oakland,Michigan,48328,-83.3354771,42.6536246
1004712,"Oakland Farmers' Market","Borough Hall Parking Lot Ramapo Valley Road",Oakland,Bergen,"New Jersey",07436,-74.244576,41.022715
1003280,"Oakley Farmers Market","607 Fairview Road",Asheville,Buncombe,"North Carolina",28803,-82.518663,35.564789
1004838,"Oakmont Farmers Market","Oakmont Dr. & White Oak St.",Oakmont,Sonoma,California,,-122.604,38.441
1004175,"Oakmont Farmers Market","1 W Eagle Road",Havertown,Delaware,Pennsylvania,19083,-75.310837,39.987936
1009360,"Oakridge Oregon Farmers Market","76453 Willow Street",Oakridge,,Oregon,97463,-122.465,43.7476
1009538,"Oakwood Farmers Market","22 Orchard Drive, Just Off Far Hills Ave. In The Parking Lot Behind Chico's",Oakwood,,Ohio,45419,-84.1698,39.7084
1000806,"Oberlin Farmers Market","104 S. Penn St.",Oberlin,Decatur,Kansas,67749,-100.528829,39.820469
1009932,"Oberlin Farmers Market","69-85 S Main Street",Oberlin,Lorain,Ohio,44074,-82.21665,41.289327
1007773,"Oberlin Farmers Market","228 West 6th Ave.",Oberlin,Allen,Louisiana,70655,-92.765978,30.620565
1005174,"Obetz Family Market","4025 Alum Creek Drive",Columbus,Franklin,Ohio,43207,-82.9315,39.8873
1018808,"Obion County Farmer's Market","214 East Church Street","Union City",Obion,Tennessee,38261,-89.055838,36.424466
1018106,"Obx Farmer's Market","2424 S Croatan Highway","Nags Head",Dare,"North Carolina",27959,-75.645576,35.986181
1019353,"Ocala Downtown Market","Corner Of Se 3rd Street And Se 3rd Avenue",Ocala,Marion,Florida,34471,-82.320981,29.19393
1018306,"Occidental Bohemian Farmers Market","Main St And 2nd St",Occidental,Sonoma,California,95465,-122.9475093,38.4068039
1001839,"Ocean Beach Certified Farmers Market","4900 Newport Avenue","San Diego","San Diego",California,92107,-117.25016,32.74619
1004025,"Ocean City Farmers Market","142nd Street & Coastal Hwy.",Parsonsburg,Worcester,Maryland,21849,-75.0531,38.4477
1006250,"Ocean City, Nj Farmers & Crafters Market","6th Street & Asbury Avenue","Ocean City","Cape May","New Jersey",08226,-74.572082,39.282143
1019200,"Ocean Pines Farmers & Artisans Market","239 Ocean Parkway","Ocean Pines",Worcester,Maryland,21811,-75.160072,38.3992566
1008193,"Ocean Shores Farmers Market","In Skateboard Park Downtown Ocean Shores","Ocean Shores","Grays Harbor",Washington,98569,-124.1562852,46.9736986
1001895,"Ocean Springs Fresh Market","1000 Washington Ave.","Ocean Springs",Jackson,Mississippi,39564,-88.8274,30.4151
1009693,"Oceanside Certified Farmer's Market","Corner Of Coast Hwy And Pier View.",Oceanside,"San Diego",California,,-117.3802623,33.1967616
1002027,"Oceanside Farmer's Market At Lake Worth Beach","Old Bridge Park","Lake Worth","Palm Beach",Florida,33460,-80.0403,26.6153
1000880,"Oceanside Sunset Market","Tremont And Pier View Way",Oceanside,"San Diego",California,92054,-117.381063,33.19621
1003804,"Ocmulgee Market","Broad Street",Hawkinsville,Pulaski,Georgia,31036,-83.475289,32.280896
1008012,"Oconee Farmers Market","23 North Main Street",Watkinsville,Oconee,Georgia,30677,-83.4097748,33.8635033
1009655,"Oconee Farmers Market-midweek Market","4 North Main Street",Watkinsville,Oconee,Georgia,30677,-83.408395,33.862475
1002825,"Oconomowoc Farmers Market","175 E. Wisconsin Avenue",Oconomowoc,Waukesha,Wisconsin,53066,-88.497125,43.110205
1001792,"Oelwein Farmers Market","South Parking Lot By Log Cabin Park",Oelwein,Fayette,Iowa,50662,-91.9082,42.6833
1004926,"Ogallala Farmers Market","East A And 3rd Street",Ogallala,Keith,Nebraska,69153,-101.7182311,41.1267055
1012024,"Ogden Park Farmers Market","615 Ogden Park Dr.",Wilmington,"New Hanover","North Carolina",28411,-77.824819,34.27143
1007775,"Oglethorpe Fresh","111 South Platt Street",Lexington,Oglethorpe,Georgia,30648,-83.111168,33.869022
1018142,"Ohio Street Farmers' Market","1192 Ohio St.",Bangor,Penobscot,Maine,04401,-68.814688,44.828719
1012773,"Ohio Valley Farmers Market - Bellaire","32nd Street And Union Street",Bellaire,Belmont,Ohio,43906,-80.7422347,40.0137473
1011906,"Ohio Valley Farmers' Market","Mall Road","St. Clairsville",Belmont,Ohio,43950,-80.866729,40.070918
1000554,"Ohio Valley Fruit & Vegetable Growers Asociation","1025 Lila Avenue",Milford,Clermont,Ohio,45150,-84.275529,39.173808
1009615,"Ohio Valley Fruit And Vegetable Growers Assn","453 Old State Route 74",Cincinnati,Clermont,Ohio,,-84.306319,39.111468
1008043,"Ohiopyle Country Market","Dinner Bell Road",Ohiopyle,Fayette,Pennsylvania,15470,-79.499731,39.851116
1001271,"Ohsu Farmers Market","Mailcode L338, 3181 Sw Sam Jackson Park Rd",Portland,Multnomah,Oregon,97239,-122.687706,45.499865
1003669,"Ojai Certified Farmers Market","300 E Matilija St",Ojai,Ventura,California,93023,-119.244,34.4489
1001372,"Okaloosa County Farmers Market","1958 Lewis Turner Boulevard","Fort Walton Beach",Okaloosa,Florida,32547,-86.6187,30.4654
1018582,"Okanogan Valley Farmers Market - Okanogan","999 2nd Avenue North",Okanogan,Okanogan,Washington,98840,-119.571296,48.371866
1018581,"Okanogan Valley Farmers Market - Omak","Omak Civic Park",Omak,Okanogan,Washington,98841,-119.530408,48.410616
1012759,"Okawville Farmers Market","110 E Walnut St",Okawville,Washington,Illinois,62271,-89.550447,38.434503
1001389,"Oklahoma Dept. Of Agriculture, Food, And Forestry (odaff) Farmers' Market","2800 N Lincoln Blvd.","Oklahoma City",Oklahoma,Oklahoma,73105,-97.5024,35.4976
1011841,"Okmulgee Farmers Market","6th & Morton",Okmulgee,Okmulgee,Oklahoma,74447,-95.9726596,35.6232196
1002170,"Olalla Valley Farmers Market","13053 Olalla Valley Rd Se",Olalla,Kitsap,Washington,98359,-122.558708,47.43027
1002388,"Olathe Farmers Market","Heritage Center",Olathe,Johnson,Kansas,66061,-94.7454,38.8538
1005237,"Old Beach Farmers Market","19th Street","Virginia Beach",,Virginia,23451,-75.9839,36.846
1011533,"Old Capistrano Certified Farmers Market","Yorba St","San Juan Capistrano",Orange,California,92675,-117.6622076,33.5005744
1010831,"Old Capitol Farmers Market - Springfield","Adams Street Between 5th & 2nd Streets",Springfield,Sangamon,Illinois,62701,-89.650671,39.800659
1018657,"Old Cheney Road Farmers' Market","5500 Old Cheney Rd",Lincoln,Lancaster,Nebraska,68516,-96.647798,40.756568
1000419,"Old Colorado City Farmers Market","24th St. & W. Colorado Ave.","Colorado Springs",,Colorado,,-104.861,38.8463
1005900,"Old Forge Farmer's Market","Park Avenue","Old Forge",Herkimer,"New York",13420,-74.974947,43.707968
1002634,"Old Greenwich Farmer's Market","38 West End Avenue","Old Greenwich",Fairfield,Connecticut,06870,-73.5718238,41.0315372
1007117,"Old Gregg School Farmers Market","106 School Street","Spring Mills","Centre County",Pennsylvania,,-77.5741,40.8551
1011298,"Old L.A. Certified Farmers Market","North Figueroa & Ave. 58","Los Angeles","Los Angeles",California,90042,-118.192843,34.110554
1002306,"Old Louisville Farm Works Market","1143 South Third St.",Lousiville,Jefferson,Kentucky,,-85.7584,38.2362
1009281,"Old Miakka Farmer's Market","1620 Myakka Rd (old Miakka United Methodist Church)",Sarasota,,Florida,34240,-82.2681,27.3172
1002158,"Old Monterey Farmers Market","Alvarado St. & Pearl St.",Monterey,Monterey,California,93940,-121.895,36.5977
1011077,"Old North End Farmers' Market","Dewey Park",Burlingon,Chittenden,Vermont,05401,-73.213842,44.487548
1007350,"Old Oakland Farmers' Market","9th St. & Broadway St.",Oakland,Alameda,California,94607,-122.2732574,37.8008738
1000569,"Old Palm Harbor Community Farmers Market","1190 Georgia Avenue At 11th Street","Palm Harbor",Pinellas,Florida,34683,-82.766,28.0772
1005519,"Old Poway Farmers Market","Midland Rd. & Temple",Poway,"San Diego",California,92074,-117.0361398,32.9692891
1004200,"Old Rochester Farmers' Market","135 Marion Rd.,",Mattapoisett,Plymouth,Massachusetts,02739,-70.779658,41.672438
1007776,"Old Saybrook Farmers Market","210 Main Street, Cinema Plaza","Old Saybrook",Middlesex,Connecticut,06475,-72.3761,41.2921
1004543,"Old South Side Farmers Market","700-900 W Lincoln Avenue",Milwaukee,Milwaukee,Wisconsin,53215,-87.9236,43.0227
1009659,"Old Stadium Park (people's Open Market)","2237 South King Street",Honolulu,Honolulu,Hawaii,,-157.827323,21.292322
1009223,"Old Time Farmers Market","East 49th St.",Texarkana,,Arkansas,75501,-94.0414,33.4693
1011336,"Old Town Alexandria Farmers' Market","301 King Street",Alexandria,Alexandria,Virginia,22314,-77.043015,38.804839
1006922,"Old Town Business Association","Poydras Street Plaza",Lewisville,Denton,Texas,,-96.9955,33.0463
1010042,"Old Town Certified Farmers' Market","F Street Between 2nd And 3rd",Eureka,Humboldt,California,95501,-124.164283,40.804316
1000913,"Old Town Farmers Market","115 Caldwell Street","Rock Hill",York,"South Carolina",29730,-81.025782,34.925519
1011066,"Old Town Farmers Market Wichita","1st And Mosley",Wichita,Sedgwick,Kansas,67202,-97.3275423,37.6879569
1012591,"Old Town La Quinta Certified Farmers Market","78100 Main Street","La Quinta",Riverside,California,92253,-116.302435,33.67749
1005611,"Old Town Marketplace Bandon","250 First St. Sw","Bandon, Oregon",Coos,Oregon,97411,-124.416226,43.120278
1012793,"Old Town Newhall Farmers Market","24500 Main Street",Newhall,"Los Angeles",California,91321,-118.518215,34.359773
1011931,"Old Town Poteau Farmer's Market","220 Dewey Avenue",Poteau,"Le Flore",Oklahoma,74953,-94.622113,35.05215
1012191,"Old Town Scottsdale Farmers Market","3806 N. Brown Rd",Scottsdale,Maricopa,Arizona,85251,-111.92509,33.491697
1001320,"Old Town Temecula Cfm","6th & Front Streets",Temecula,Riverside,California,92590,-117.151107,33.495965
1016842,"Old Towne Farmers Market","9200 Pigeon Roost Rd. And Goodman Rd.","Olive Branch",Desoto,Mississippi,38654,-89.8277877,34.9620582
1001712,"Old Towne Orange Farmers & Artisans Market","Corner Of Palm Ave. & Cypress St.",Orange,Orange,California,92866,-117.85635,33.791508
1006409,"Old Washington Farmers' Market","4850 Colombus St",Washington,Hempstead,Arkansas,71862,-93.6829,33.775
1002875,"Old-town Farmers' Market","5770 Irlo Bronson Memorial Highway",Kissimmee,Osceola,Florida,34746,-81.516,28.3304
1010865,"Olde Beaufort Farmers' Market","300 Courthouse Square",Beaufort,Carteret,"North Carolina",28516,-76.663405,34.719665
1000772,"Olde Lafayette Village Farmers' Market","75 State Route 15",Lafayette,Sussex,"New Jersey",07848,-74.68683,41.0961
1002402,"Olde Schaumburg Centre Farmers Market","190 S. Roselle Road, Town Square",Schaumburg,Cook,Illinois,60193,-88.080289,42.025069
1000440,"Olde School Farmers Market","1259 Washington Street",Brushton,Franklin,"New York",,-74.514,44.8301
1009410,"Olde Town Grove City Farmers Market","120 Festival Park (beside The Gazebo)","Grove City",,Pennsylvania,16127,-80.0887,41.1578
1010925,"Olde Towne Fenton Farmers Market","200 Gravois",Fenton,"St. Louis",Missouri,63026,-90.4348795,38.5112107
1016900,"Olde Tyme Farmers Market","7195 Hwy 98w",Hattiesburg,Lamar,Mississippi,39402,-89.47346,31.312869
1005976,"Ole @ Lely Resort Green Market","8020 Grand Lely Dr.",Naples,Collier,Florida,34106,-81.6975,26.0878
1009954,"Olney Farmers And Artists Market","2801 Olney-sandy Spring Rd.",Olney,Montgomery,Maryland,20830,-77.058622,39.150297
1005312,"Olney Transportation Center Farmers' Market","Broad Street And Olney Avenue",Philadelphia,Philadelphia,Pennsylvania,19141,-75.1446116,40.0390656
1018554,"Olympia Farmers' Market","700 Capitol Way N",Olympia,Thurston,Washington,98501,-122.902499,47.050294
1018655,"Omaha Farmers Market - Aksarben Village","67th & Center Street",Omaha,Douglas,Nebraska,68106,-96.0138738,41.2377371
1018213,"Omaha Farmers Market - Charles Drew Health Center","2915 Grant Street",Omaha,Douglas,Nebraska,68111,-95.9560958,41.2794482
1010281,"Omaha Farmers Market - Holiday Market","67th & Center Ne",Omaha,Douglas,Nebraska,,-96.013777,41.237897
1019343,"Omaha Farmers Market - Old Market","11th & Jackson Street",Omaha,Douglas,Nebraska,68102,-96.041927,41.264675
1000950,"Omaha Rockbrook Farmers Market","Ne Corner Of 108th & W Center Rd.",Omaha,Douglas,Nebraska,68124,-96.0806,41.2343
1007213,"Omro Friday Night Market","On One Way Portion Of S. Webster Ave",Winnebago,"Winnebago County",Wisconsin,,-88.7109,44.0127
1010047,"Omro Thursday Night Market","515 E. Main Street",Omro,Winnebago,Wisconsin,54963,-88.73807,44.039854
1012286,"On The Ranch Farmers & Artisan Market","628 W. Craig Rd","North Las Vegas",Clark,Nevada,89032,-115.151709,36.246614
1010726,"Onamia Area Farmers' Market","108 Wall St S",Onamia,"Mille Lacs",Minnesota,56359,-93.659435,46.07143
1001121,"Onaway Farmers Market","M-68, Subway Complex",Onaway,"Presque Isle",Michigan,49765,-84.2239,45.3575
1000235,"Oneida County Public Market","321 Main Street",Utica,Oneida,"New York",13501,-75.2238804,43.1039095
1001034,"Oneida Farmers Market","N7332 Water Circle Place",Oneida,Outagamie,Wisconsin,54155,-88.202341,44.503625
1001168,"Oneida Farmers Market","Clinch Park, Oneida St.",Oneida,Madison,"New York",,-75.6667,43.1152
1006856,"Oneida Farmers Market","221 W Hwy 34",Oneida,Knox,Illinois,61467,-90.2233003,41.0756524
1002631,"Oneonta Farmers' Market","Main Street Plaza (gps 209 Main Street)",Oneonta,Otsego,"New York",13820,-75.0615812,42.4542556
1010006,"Oneonta Farmers' Market - Garage Walkway","198 Main Street At The Garage Walkway",Oneonta,Otsego,"New York",13820,-75.062033,42.45368
1002632,"Oneonta Farmers' Market - Muller Plaza","198 Main St., At Muller Plaza",Oneonta,Otsego,"New York",13820,-75.061566,42.454008
1019317,"Onslow County Farmers Market","4024 Richlands Hwy",Jacksonville,Onslow,"North Carolina",28540,-77.493131,34.782436
1018311,"Onslow County Farmers' Market","Holcomb Blvd","Camp Lejeune",Onslow,"North Carolina",28542,-77.338622,34.674624
1018713,"Ooltewah Farmers Market","5829 Main Street",Ooltewah,Hamilton,Tennessee,37363,-85.060308,35.080366
1000031,"Open Air Farmers Market","Oklahoma Ave. And Benning Rd., Ne",Washington,"District Of Columbia","District Of Columbia",20020,-76.9695,38.8977
1009063,"Open Air Market Of Stockbridge","125 South Clinton Street",Stockbridge,Ingham,Michigan,49285,-84.179327,42.451051
1011566,"Open Farmers' Market Of Aurora","Oak & Church St",Aurora,Lawrence,Missouri,65605,-93.7153193,36.9706027
1000553,"Opp Farmers Market","Highway 331",Opp,Covington,Alabama,36467,-86.2571,31.2807
1006876,"Oracle Farmers Market","2805 N. Triangle L Ranch Rd.",Oracle,Pinal,Arizona,85623,-110.789,32.6181
1004553,"Orange City Farmers Market","Windmill Park, Center Of Town","Orange City",Sioux,Iowa,50141,-96.05941,43.00741
